,Country Name,Time,Agricultural Land,CO2 Emission,Coal Rents,Forest Rents,GDP Growth
1459,Lao PDR,1995,7.365684575389951,670.0,0.00280198676939408,9.052096714775528,7.03125432762097
1460,Lebanon,1995,59.5307917888563,13300.0,0.0,0.0098985004637263,6.4488625675372
1461,Liberia,1995,13.061254152823901,420.0,,,
1462,Libya,1995,8.817645520988439,37490.0,0.0,0.0472452488542124,
1463,St. Lucia,1995,29.5081967213115,310.0,0.0,0.0160082469410802,1.7482258650376699
1464,Latin America & Caribbean,1995,33.5213611468902,1048116.95117549,0.00475268088953932,0.429545999020464,1.5256991738704602
1465,Least developed countries: UN classification,1995,34.2102012872263,83794.3973868775,0.00622331208081859,7.8452946957799,6.094537031432989
1466,Low income,1995,35.272948131991704,153315.068564298,0.00595086059722261,11.6229387478828,4.96448387002167
1467,Liechtenstein,1995,43.75,200.0,,0.0101763035985898,5.8755504001748005
1468,Sri Lanka,1995,37.0913729867645,5820.0,0.0,0.38705355644362704,5.500085232052269
1469,Lower middle income,1995,40.2293773131304,2340520.21636092,0.31041599088596,1.1470421468588998,4.5156850297072
1470,Low & middle income,1995,36.5138222330885,9394544.81846307,0.24627464566909696,1.01130697309596,3.5593490336674702
1471,Lesotho,1995,76.54808959156779,1610.0,0.0,4.07516373097235,3.2909385464143504
1472,Late-demographic dividend,1995,34.521456262944604,6517442.41881625,0.17149791836024697,0.809212347601857,5.0124423466584505
1473,Lithuania,1995,54.403318442884505,13740.0,0.0,1.3521091732767299,
1474,Luxembourg,1995,,8680.0,0.0,0.0176739990537259,1.43220058790506
1475,Latvia,1995,29.4552704353978,9000.0,0.0,2.4414420385472004,
1476,"Macao SAR, China",1995,,,0.0,0.00267890830356816,3.2964935718375403
1477,St. Martin (French part),1995,,,,,
1478,Morocco,1995,68.8976025095227,29200.0,0.0114388079579238,0.276332876732542,-5.40544786715996
1479,Monaco,1995,,,,0.0,2.11715231125697
1480,Moldova,1995,77.6191922259338,12140.0,0.0,0.275849746686206,
1481,Madagascar,1995,62.729992777796895,1370.0,0.0,7.720491131726071,1.6785923173170803
1482,Maldives,1995,26.6666666666667,260.0,0.0,0.0122856047633213,
1483,Middle East & North Africa,1995,32.0646698585904,1115775.33799907,0.0019652545958355303,0.07084157760943599,2.58497061618539
1484,Mexico,1995,54.6284626662208,306520.0,0.0102860417281584,0.18235371109982104,-6.29123082110117
1485,Marshall Islands,1995,66.6666666666667,90.0,,0.0,8.21325381924744
1486,Middle income,1995,36.7075885345094,9240756.18946166,0.25008808946022304,0.8430733728930808,3.5404010366866703
1487,North Macedonia,1995,50.6095163193079,8570.0,0.125743808417349,0.18626119102629396,-1.11472769414412
1488,Mali,1995,29.0274465452102,470.0,0.0,5.773609636071769,0.9210223976916009
1489,Malta,1995,34.375,2380.0,0.0,0.0,6.34249318337497
1490,Myanmar,1995,15.989839948587699,6940.0,,,6.94805143687948
1491,Middle East & North Africa (excluding high income),1995,24.6330955559617,692585.526550592,0.00426044661689821,0.151223622452679,2.56077269135844
1492,Montenegro,1995,,0.0,,,
1493,Mongolia,1995,76.2564690131054,10280.0,1.2742390100406003,1.22643676529935,6.3764268873270895
1494,Northern Mariana Islands,1995,8.69565217391304,,,,
1495,Mozambique,1995,46.230829878684595,1170.0,0.024169228089752998,19.8331840544198,2.25975717757339
1496,Mauritania,1995,38.575725235277,1000.0,0.0,1.7035939764133798,9.81980041888426
1497,Mauritius,1995,51.23152709359611,1550.0,0.0,0.0125537998018571,4.28773657128798
1498,Malawi,1995,45.39669070852779,910.0,0.060046557396807,18.2540950978787,16.7288175920016
1499,Malaysia,1995,21.2022523208035,83880.0,0.000376965795037379,9.33399328894338,9.82908519730812
1500,North America,1995,26.560602372333197,5578808.24334357,0.18461463961962699,0.129963208889467,2.6850632899255498
1501,Namibia,1995,47.1522792697591,1770.0,0.0,0.5110936204672271,3.89901423115391
1502,New Caledonia,1995,12.746170678337,,0.0,0.0124983393344748,5.940031113712441
1503,Niger,1995,28.4203047288229,560.0,0.13063067484853902,9.595972377683381,2.45724412114581
1504,Nigeria,1995,71.7716163246484,81540.0,0.000847341771295434,5.25310029768164,-0.0726647666765956
1505,Nicaragua,1995,37.834469004487296,2650.0,0.0,1.98763733171355,5.9119079160295795
1506,Netherlands,1995,58.175355450237,164340.0,0.0,0.00386444414956237,3.11603598565915
1507,Norway,1995,3.0856085247122502,33100.0,0.0004916816873769231,0.079487091726845,4.15549133419204
1508,Nepal,1995,29.3132867132867,1890.0,0.0,1.3888114875733302,3.4684518834232403
1509,Nauru,1995,20.0,110.0,,,
1510,New Zealand,1995,56.872127910067995,24380.0,0.0229698489806104,0.9654952195159351,4.72314625958259
1511,OECD members,1995,38.3074357865105,11864240.0,0.0691158020598201,0.0805428513092953,2.6731226271899704
1512,Oman,1995,3.46042003231018,15600.0,0.0,0.00187319050241017,4.9968196470846795
1513,Other small states,1995,40.0330653465955,79672.4260965832,0.0280474043777152,0.911986865052466,
1514,Pakistan,1995,46.733603154836,82730.0,0.0690963218293314,0.192060995327788,4.96260914865512
1515,Panama,1995,28.6790422383643,4360.0,0.0,0.243858603386048,1.7516787571155
1516,Peru,1995,17.10078125,25400.0,8.63329866050088e-05,0.280831756258783,7.41139504735119
1517,Philippines,1995,36.942012945635,61800.0,0.0107845865412189,0.603690103002708,4.67869221910071
1518,Palau,1995,9.34782608695652,200.0,,,
1519,Papua New Guinea,1995,2.06244755553593,2130.0,0.0,6.01471668678113,-3.3124487782966603
1520,Poland,1995,60.7985895719743,340000.0,0.443634559527913,0.300273004983795,7.10286553810295
1521,Pre-demographic dividend,1995,36.9240135140095,239965.516035888,0.0054998086231493395,7.9354358376638,3.2576685539668198
1522,Puerto Rico,1995,34.836527621195,,0.0,0.0,4.54898810603508
1523,"Korea, Dem. People's Rep.",1995,22.008138858898803,83420.0,,,
1524,Portugal,1995,42.885245901639294,50690.0,0.0,0.14632275946179998,4.282780459503529
1525,Paraguay,1995,41.4246161590737,3780.0,0.0,2.63965820176065,6.822810303585781
1526,West Bank and Gaza,1995,62.4584717607973,,,0.0,7.11851182374288
1527,Pacific island small states,1995,13.087227414330199,1810.0,0.0,1.86438444159019,4.36441957175269
1528,Post-demographic dividend,1995,37.9730551653409,11463124.826266801,0.069705087089385,0.0733588327294109,2.6798338052471
1529,French Polynesia,1995,11.748633879781401,,0.0,0.00194300275210337,0.49999391213506805
1530,Qatar,1995,5.5986218776916505,17020.0,0.0,0.000429884735468815,
1531,Romania,1995,64.4777550220053,120730.0,0.0839690377536561,0.66656954048627,6.23351148371351
1532,Russian Federation,1995,13.2125399459531,1564900.0,0.260342008971526,0.47481137031678006,-4.14352840564905
1533,Rwanda,1995,60.194568301580894,450.0,0.0,12.5789153731125,35.2240783052636
1534,South Asia,1995,56.8183351456449,849830.0,0.6577912030826011,0.447420715867385,6.98991623624991
1535,Saudi Arabia,1995,67.35157162195479,222400.0,0.0,0.00126040850653136,0.21209134750625896
1536,Sudan,1995,,4470.0,0.0,0.0,5.99709232020214
1537,Senegal,1995,45.785072456240606,2760.0,0.0,3.2484504646162997,5.46858485819628
1538,Singapore,1995,1.7910447761194,38880.0,0.0,0.0009499879235450939,7.20090749007159
1539,Solomon Islands,1995,2.60807431225438,200.0,0.0,8.67356251828743,10.0926538716082
1540,Sierra Leone,1995,38.9304516486561,250.0,0.0,15.8876053629262,-7.9997532856654505
1541,El Salvador,1995,66.3909266409266,4960.0,0.0,0.7792319541957701,4.73495957444032
1542,San Marino,1995,16.6666666666667,,,,
1543,Somalia,1995,70.2266713424937,590.0,,,
1544,Serbia,1995,,45340.0,0.188333168090498,0.0,
1545,Sub-Saharan Africa (excluding high income),1995,39.5416135479184,443892.845170135,1.0391041451663299,5.02299793135541,3.4288926707872904
1546,South Sudan,1995,,0.0,,,
1547,Sub-Saharan Africa,1995,39.5409455529537,444091.285453394,1.0376089964767399,5.015941763627191,3.4249774851826698
1548,Small states,1995,33.6330830718376,111813.379117176,0.0206186860605832,0.907032627246258,
1549,Sao Tome and Principe,1995,46.875,50.0,,,
1550,Suriname,1995,0.570512820512821,2060.0,,0.7047260870138259,0.0
1551,Slovak Republic,1995,50.8523908523908,42370.0,0.0140893430132909,0.418778213317947,5.843495989574519
1552,Slovenia,1995,26.7130089374379,14470.0,0.0199878141025455,0.171633685976898,
1553,Sweden,1995,7.96169030560023,58230.0,0.0,0.327162221494625,3.9351929260644596
1554,Eswatini,1995,71.046511627907,1000.0,0.17586882032869197,3.94064874581017,4.8256515499647
1555,Sint Maarten (Dutch part),1995,,,,,
1556,Seychelles,1995,8.69565217391304,200.0,0.0,0.11907554125042301,-0.8256423627434941
1557,Syrian Arab Republic,1995,75.02992708673409,33690.0,0.0,0.00912273883291301,5.75001528846111
1558,Turks and Caicos Islands,1995,1.0526315789473701,,,,
1559,Chad,1995,38.476810673443495,440.0,0.0,14.216348657352901,1.23654931686494
1560,East Asia & Pacific (IDA & IBRD countries),1995,47.3480695757977,3661945.33246809,0.255933366509502,1.4484869855466798,9.72121870324492
1561,Europe & Central Asia (IDA & IBRD countries),1995,28.8614634316495,3166366.27315692,0.265020401189293,0.3570248331232321,-0.25728624438122
1562,Togo,1995,60.672917815775,980.0,0.0,12.6268567337795,7.84583232088238
1563,Thailand,1995,41.5157861770636,154760.0,0.0370033038980987,0.343406063167885,8.120315346253781
1564,Tajikistan,1995,32.7379251214633,2510.0,0.008280197923750659,0.0,-12.416322231898999
1565,Turkmenistan,1995,75.5431660034473,33430.0,0.0,0.0,-7.2000409344549
1566,Latin America & the Caribbean (IDA & IBRD countries),1995,33.384187943583896,1004850.0,0.00496022161665919,0.44460858015210497,1.44208522503875
1567,Timor-Leste,1995,22.8648285137861,0.0,,,
1568,Middle East & North Africa (IDA & IBRD countries),1995,24.606734028562396,687940.0,0.00426044661689821,0.15279687797922697,2.52819044652055
1569,Tonga,1995,45.8333333333333,100.0,0.0,0.0663062648417128,7.37853582610855
1570,South Asia (IDA & IBRD),1995,56.8183351456449,849830.0,0.6577912030826011,0.447420715867384,6.98991623624991
1571,Sub-Saharan Africa (IDA & IBRD countries),1995,39.5409455529537,444091.285453394,1.0376089964767399,5.015941763627191,3.42497748518259
1572,Trinidad and Tobago,1995,14.8148148148148,13160.0,0.0,0.0969062702347262,3.80991314364765
1573,Tunisia,1995,60.16992790937179,17040.0,0.0,0.17007012892765697,2.35166988755063
1574,Turkey,1995,51.314267894962505,168260.0,0.0296194753695439,0.177822379991065,7.87826687618991
1575,Tuvalu,1995,66.6666666666667,10.0,,0.0,-5.004437317057991
1576,Tanzania,1995,37.3108941070219,2730.0,0.015616487818757,14.0225650218423,3.5699118684429996
1577,Uganda,1995,60.667634252539905,960.0,0.0,19.5094607549738,11.5232438082343
1578,Ukraine,1995,72.2413049106758,399250.0,0.857859619443843,0.221886480005766,-12.200000022432402
1579,Upper middle income,1995,35.0268814506347,6900174.03297497,0.22886466377877998,0.7358625824832029,3.17426780254976
1580,Uruguay,1995,85.35024568620729,4690.0,0.0,0.448525662549415,-1.4475989689440802
1581,United States,1995,45.8719112213614,5126900.0,0.18622681209665898,0.117525213779862,2.68428712609014
1582,Uzbekistan,1995,64.9811941701928,96130.0,0.028916989294927996,0.0,-0.900000006201068
1583,St. Vincent and the Grenadines,1995,22.5128205128205,150.0,0.0,0.0368254426491843,7.76665172121756
1584,"Venezuela, RB",1995,24.511082138200802,116940.0,0.004941188553013271,0.10395392802357199,3.9516627239124102
1585,British Virgin Islands,1995,53.3333333333333,,,,
1586,Virgin Islands (U.S.),1995,22.857142857142897,,,,
1587,Vietnam,1995,21.748748041414498,30320.0,0.0885958525492172,3.8933846704505597,9.54048017490108
1588,Vanuatu,1995,13.5356849876948,70.0,0.0,0.938812813121856,1.00394504149095
1589,World,1995,36.9064572002202,21582843.032408398,0.09609841331320401,0.22365157744095496,3.02066663254273
1590,Samoa,1995,18.0212014134276,120.0,0.0,2.02450058761783,6.6736430700120595
1591,Kosovo,1995,,,,,
1592,"Yemen, Rep.",1995,44.957099835217896,9870.0,0.0,0.0732526811162235,5.66937132228433
1593,South Africa,1995,80.3897484935165,264190.0,2.28219020053026,1.00225168254502,3.09999541832646
1594,Zambia,1995,28.865064098252603,2130.0,0.0713728769650646,7.1572698184284995,2.89766889341698
1595,Zimbabwe,1995,35.8278402481582,15480.0,1.2686267984594,3.58378498471179,0.15802565144909397
1596,Aruba,1996,11.1111111111111,,0.0,0.000819358991065385,1.18578817164948
1597,Africa Eastern and Southern,1996,41.7979642020396,341412.3664288,1.32118937769737,4.42742155522643,5.41060948443777
1598,Afghanistan,1996,57.8255675029869,1180.0,,,
1599,Africa Western and Central,1996,36.5230805966981,121890.0,0.0023316027695635603,5.64832845543315,4.5964631576027
1600,Angola,1996,37.1699061522419,11410.0,0.0,2.1278385130621897,13.544369755102599
1601,Albania,1996,41.2773722627737,1970.0,0.00171115709984289,0.144202847974264,9.09999944360231
1602,Andorra,1996,48.936170212766,450.0,,0.0,4.64973866754707
1603,Arab World,1996,34.3851036956215,827779.5545396691,0.000407424038927308,0.0932265383771213,4.596166977242009
1604,United Arab Emirates,1996,5.44916924809913,75810.0,0.0,0.000225018568996729,5.79840406132159
1605,Argentina,1996,46.82371770277229,126560.0,9.48077597122831e-06,0.0847911955592397,5.526689827152341
1606,Armenia,1996,45.87284861257461,2570.0,0.0,0.0343706495863061,5.86540074943565
1607,American Samoa,1996,20.0,,,,
1608,Antigua and Barbuda,1996,20.4545454545455,280.0,0.0,0.0,6.60445972082297
1609,Australia,1996,60.5586868515939,299590.0,0.11069900144271601,0.22472174783479298,3.8785852933782405
1610,Austria,1996,36.0050859772342,64900.0,0.00022758955463903798,0.0927453388711115,2.34953385169727
1611,Azerbaijan,1996,54.3903288991432,40380.0,0.0,0.0,1.2999994650156699
1612,Burundi,1996,77.6090342679128,220.0,0.0,28.015602883154898,-7.99999999794093
1613,Belgium,1996,45.734308348568,119450.0,0.0,0.022597902920669998,1.32145093041325
1614,Benin,1996,24.0333451578574,1050.0,0.0,7.906726926898769,4.32428403131786
1615,Burkina Faso,1996,34.9049707602339,720.0,0.0,12.7019739102534,11.014743869558
1616,Bangladesh,1996,71.65245448259971,16820.0,0.0,0.268499337305635,4.522919217623441
1617,Bulgaria,1996,55.7172557172557,55060.0,0.0907926846260849,0.47807537141994394,5.13891551042298
1618,Bahrain,1996,12.6760563380282,14170.0,0.0,0.00102891848501979,4.11000611512114
1619,"Bahamas, The",1996,1.1988011988012,1970.0,0.0,0.0800968796029261,4.22353042530401
1620,Bosnia and Herzegovina,1996,42.3828125,4190.0,0.0374301999318005,0.0389070748001271,88.95766618327922
1621,Belarus,1996,46.01163478603829,58480.0,0.0,2.37376767637532,2.8000046505393397
1622,Belize,1996,6.44454186760193,360.0,0.0,0.544170728680585,1.4291128104403201
1623,Bermuda,1996,7.40740740740741,,0.0,0.0,2.60047542898441
1624,Bolivia,1996,33.8631957906397,8120.0,0.0,0.7828520296559879,4.3613430581209505
1625,Brazil,1996,27.2678729956665,262900.0,0.00115730595634156,0.47667462032536795,2.20753552677458
1626,Barbados,1996,44.1860465116279,1070.0,0.0,0.0110592493174597,3.9764771772612595
1627,Brunei Darussalam,1996,1.8975332068311201,4710.0,0.0,0.0997084841183836,2.8783177472123502
1628,Bhutan,1996,14.321608040201001,280.0,0.22019157226619898,5.37366691895633,5.56517286212046
1629,Botswana,1996,45.781942018245,2920.0,0.234916211649447,0.524391558828178,5.829800078422751
1630,Central African Republic,1996,8.06125397284022,170.0,0.0,11.948897404342599,-4.00009296364789
1631,Canada,1996,6.82520614928856,463160.0,0.17137625339391102,0.26287619723877503,
1632,Central Europe and the Baltics,1996,55.2714070599137,832780.0,0.184139203673513,0.39289965049019704,4.54037529760987
1633,Switzerland,1996,39.9413074276462,44010.0,0.0,0.0189676364453982,0.493909886300315
1634,Channel Islands,1996,42.424242424242394,,,,
1635,Chile,1996,20.486004637325603,44060.0,0.00012061374691136599,0.525895036063173,6.802916595776889
1636,China,1996,55.5722138930535,3064880.0,0.127230525769909,0.676546731755418,9.92255675231162
1637,Cote d'Ivoire,1996,62.2641509433962,3880.0,0.0,3.97584456560473,7.72932742178315
1638,Cameroon,1996,19.3776311057519,6340.0,0.0,5.21838434867318,4.36108651788504
1639,"Congo, Dem. Rep.",1996,11.380428309918198,1250.0,0.0,33.802511945546605,-1.02317264199922
1640,"Congo, Rep.",1996,30.8111273792094,2800.0,0.0,4.92265048237687,4.29048155870402
1641,Colombia,1996,40.4867057232988,58850.0,0.0213880959337301,0.15482739385020497,2.05585471217387
1642,Comoros,1996,66.63084363245571,80.0,0.0,1.72539613175452,-1.29168892620011
1643,Cabo Verde,1996,17.3697270471464,140.0,0.0,0.6995824065372179,11.3465247285346
1644,Costa Rica,1996,39.071680376028205,4530.0,0.0,2.5756906934192596,1.35045953903885
1645,Caribbean small states,1996,4.97573916265283,30570.0,0.0,0.6221994338627671,3.45700339808153
1646,Cuba,1996,61.59217877094971,25030.0,0.0,0.210347589385867,7.838749658991491
1647,Curacao,1996,,,,,
1648,Cayman Islands,1996,11.25,,,,
1649,Cyprus,1996,15.497835497835501,6160.0,0.0,0.0081795321584544,1.24858157644654
1650,Czech Republic,1996,55.390190242008494,126740.0,0.28013921946682,0.381607807153417,4.26541664546846
1651,Germany,1996,49.6634105817984,902750.0,0.0212782835606004,0.0329016055605218,0.8058228914900101
1652,Djibouti,1996,63.89128559102671,340.0,0.0,0.664007194116931,
1653,Dominica,1996,22.6666666666667,80.0,0.0,0.027614740015071,3.1042022630327497
1654,Denmark,1996,64.0113127504124,73300.0,0.0,0.0154549879697882,2.9000997687400605
1655,Dominican Republic,1996,53.301593872904206,12730.0,0.0,0.0322391066459266,5.97782511434266
1656,Algeria,1996,16.6416149537733,71410.0,0.0,0.201542754648218,4.09999846994822
1657,East Asia & Pacific (excluding high income),1996,47.1802082693948,3766727.70171936,0.0852192189013901,1.2284539021341898,8.93093530370579
1658,Early-demographic dividend,1996,39.719057018212204,3352367.2092606,0.24061898810926002,0.510948611736944,5.51236631582297
1659,East Asia & Pacific,1996,50.82244023201329,6012555.99357557,0.0218619488757153,0.259985581078652,5.10592050005296
1660,Europe & Central Asia (excluding high income),1996,28.3123183949159,2724461.29735117,0.20187412200940802,0.38934503842946605,0.114963825340041
1661,Europe & Central Asia,1996,30.256825906491603,6660383.91449725,0.0266004476156096,0.0788992447108927,1.7611997280713898
1662,Ecuador,1996,28.8505996243317,22490.0,0.0,1.1384386621130902,1.73174751447954
1663,"Egypt, Arab Rep.",1996,3.1909789542417997,96770.0,0.0,0.30272097748843396,4.98873056985471
1664,Euro area,1996,47.8849364823814,2615430.0,0.00772806635613588,0.0496979621769479,1.6984030243811399
1665,Eritrea,1996,72.6534653465346,870.0,0.0,7.658070597397519,9.25883856340832
1666,Spain,1996,60.345587057504396,230100.0,0.0037050678580028,0.04238889349946,2.6605244527234198
1667,Estonia,1996,23.7084217975938,17210.0,0.0,1.72942606203967,4.93597830856305
1668,Ethiopia,1996,30.5,2870.0,0.0,28.5637124867622,12.4261737774646
1669,European Union,1996,46.5133508905593,3487250.0,0.0160002490339221,0.0685972931268067,1.8921713075621203
1670,Fragile and conflict affected situations,1996,30.2257205031629,520137.278956523,0.0312524501822827,3.8367766229123097,3.31418189303622
1671,Finland,1996,7.281919957976299,62570.0,0.0,0.459717404759503,3.66717982978477
1672,Fiji,1996,24.083196496989604,820.0,0.0,0.898071546400586,4.80000043020962
1673,France,1996,54.963785187538996,367960.0,0.000794564227357101,0.0556882756967025,1.41299367250002
1674,Faroe Islands,1996,2.14899713467049,,,,
1675,"Micronesia, Fed. Sts.",1996,32.1428571428571,120.0,,0.0171437488748058,-3.1823715189738397
1676,Gabon,1996,7.926231225986731,4720.0,0.0,3.7002430782729303,3.62504902027987
1677,United Kingdom,1996,72.31017236390691,544660.0,0.005971122955859521,0.00758918909835455,2.49161085496354
1678,Georgia,1996,43.675348971075,6360.0,0.00044860033509628206,0.0,11.2000020075437
1679,Ghana,1996,58.4512613166916,4090.0,0.0,10.7637022932656,4.60246109029816
1680,Gibraltar,1996,,,,,
1681,Guinea,1996,56.6376363340387,1230.0,0.0,9.99710549029453,4.46157508525079
1682,"Gambia, The",1996,55.0395256916996,220.0,0.0,2.69758762293065,2.22354563838627
1683,Guinea-Bissau,1996,22.380512091038398,180.0,0.0,24.170858969379502,11.599999996280902
1684,Equatorial Guinea,1996,11.9073083778966,1510.0,0.0,21.9120092888806,66.5799972215897
1685,Greece,1996,71.155934833204,82760.0,0.0101579462131614,0.0187318559947654,2.8621290074634502
1686,Grenada,1996,32.3529411764706,190.0,0.0,0.0,4.43823471603358
1687,Greenland,1996,0.698273339186421,,0.0,0.0,1.5296373613267902
1688,Guatemala,1996,42.105263157894704,6190.0,0.0,0.9135743958309649,2.95777989176413
1689,Guam,1996,37.037037037037,,,,
1690,Guyana,1996,5.61649987299975,1580.0,0.0,16.219754725998303,7.95551754125103
1691,High income,1996,38.3764925383191,12383642.5384444,0.0722386327593684,0.0726464471665314,3.0071620363460694
1692,"Hong Kong SAR, China",1996,7.61904761904762,,0.0,0.00147708649867216,4.25844531141392
1693,Honduras,1996,31.101975154169303,3930.0,0.0,1.95345431356635,1.87077629388163
1694,Heavily indebted poor countries (HIPC),1996,34.7617378496418,66940.0,0.00493172044313391,9.30965210084696,5.0787517836514695
1695,Croatia,1996,34.565916398713796,15340.0,0.000421489323409894,0.215444279170314,5.90533971044781
1696,Haiti,1996,57.6923076923077,1060.0,0.0,0.9428478078933961,4.14077333322143
1697,Hungary,1996,68.8181615846873,58460.0,0.014725058438168001,0.13473221591894,0.0824118000692522
1698,IBRD only,1996,36.288526235171794,9481820.10820219,0.18076047319241698,0.603689417562242,4.9053936107851
1699,IDA & IBRD total,1996,36.4547962920872,9931689.49400806,0.171224819347114,0.862142250143133,4.897069058937361
1700,IDA total,1996,36.982241640116705,447386.56276858796,0.0335452503659183,4.59093416389682,4.77944653619242
1701,IDA blend,1996,43.8442063730011,305148.77621876,0.06764643779032199,2.5201190250147203,4.631846000104731
1702,Indonesia,1996,23.7186528812025,234480.0,0.0485332718429718,1.0658696262271299,7.81818707670867
1703,IDA only,1996,35.3162661365618,139609.676259619,0.00391555758802788,6.3871029029357995,4.939662156398549
1704,Isle of Man,1996,73.859649122807,,,0.0,7.70000620736124
1705,India,1996,60.739138770142496,776720.0,0.769053635764057,0.418741677876345,7.549522248819799
1706,Not classified,1996,,,,,
1707,Ireland,1996,63.0134997822616,34980.0,0.0,0.0432727173311242,7.3708986622387895
1708,"Iran, Islamic Rep.",1996,39.555858444460796,280240.0,0.007574863686891141,0.0351639838437573,5.19712118100027
1709,Iraq,1996,20.8061824084871,98220.0,,,11.0207856442117
1710,Iceland,1996,18.922693266832898,2270.0,0.0,0.0,4.567123521597581
1711,Israel,1996,26.0628465804067,48730.0,0.0,0.0024444515012460397,4.9985151569776
1712,Italy,1996,52.1879568868791,412150.0,5.3773595176057505e-06,0.0113381035791636,1.26678480191715
1713,Jamaica,1996,45.614035087719294,9040.0,0.0,0.223334012956114,-0.11373120611553099
1714,Jordan,1996,11.910698096101502,13870.0,0.0,0.0334031078150093,2.087020214551
1715,Japan,1996,14.8120713305898,1186230.0,5.9746118015523e-05,0.014301351789684998,3.09999929079811
1716,Kazakhstan,1996,79.8139052487313,149900.0,0.871655306304628,0.0132146135524051,0.500000002073506
1717,Kenya,1996,46.4753839125698,6970.0,0.0,5.48181943405429,4.14683926716712
1718,Kyrgyz Republic,1996,55.479666319082405,5770.0,0.0191667640341585,0.0,7.08450240802902
1719,Cambodia,1996,25.9460684341718,1610.0,0.0,8.2661820756448,5.897505609847371
1720,Kiribati,1996,45.679012345679,30.0,0.0,0.0706208300301848,1.69491525423729
1721,St. Kitts and Nevis,1996,34.615384615384606,150.0,0.0,0.0,5.84283802585985
1722,"Korea, Rep.",1996,20.8169189301265,408880.0,0.00029552867183240897,0.0145819585102147,7.89070332600667
1723,Kuwait,1996,8.02469135802469,32940.0,0.0,0.00021748704078799498,0.605127158807079
1724,Latin America & Caribbean (excluding high income),1996,34.200646382080194,915350.0,0.00366592540449441,0.355907804028835,3.7509074464042698
1725,Lao PDR,1996,7.365684575389951,750.0,0.0012108899742572,8.5238102231643,6.9283237251818095
1726,Lebanon,1996,60.4105571847507,14120.0,0.0,0.00887618405025011,11.285935717391698
1727,Liberia,1996,13.375415282392002,430.0,,,
1728,Libya,1996,8.90346340520818,39400.0,0.0,0.0480464676901815,
1729,St. Lucia,1996,28.5245901639344,320.0,0.0,0.0114865782855138,2.9225879574221896
1730,Latin America & Caribbean,1996,33.6902099837913,1130638.32109483,0.0032838590482528,0.34404023849919396,3.52112437130363
1731,Least developed countries: UN classification,1996,34.3840015501344,87501.39309042919,0.00466076379016965,7.1334522128653,5.82065304258489
1732,Low income,1996,35.411553285492396,147903.705508411,0.00462689177089987,11.0244614338552,5.3114169431628
1733,Liechtenstein,1996,43.75,210.0,,0.00727531598368538,6.90530179973636
1734,Sri Lanka,1996,37.1073194067932,8360.0,0.0,0.35307748288308793,3.79996720523084
1735,Lower middle income,1996,40.3242204601629,2369065.10080717,0.25979309379044,1.0200875139692,5.79049691727565
1736,Low & middle income,1996,36.540006477016604,9470210.6771515,0.17196074329778102,0.89651366458987,4.99344896247267
1737,Lesotho,1996,76.6139657444005,1640.0,0.0,4.4292469388654006,5.59703575933248
1738,Late-demographic dividend,1996,34.496939774454496,6524856.0779375,0.0869813150808251,0.694383130403903,4.35197741783091
1739,Lithuania,1996,54.4192724952138,14230.0,0.0,1.250514673454,5.158464317470719
1740,Luxembourg,1996,,8760.0,0.0,0.0181655946697038,1.38843119041294
1741,Latvia,1996,30.130555019615397,9010.0,0.0,2.53807425853112,2.56942619726121
1742,"Macao SAR, China",1996,,,0.0,0.00274323291854646,-0.419067134722951
1743,St. Martin (French part),1996,,,,,
1744,Morocco,1996,69.3838225408918,28890.0,0.00520689289647245,0.267324262743607,12.3728762760077
1745,Monaco,1996,,,,0.0,1.1107300015686299
1746,Moldova,1996,77.6191922259338,10400.0,0.0,0.26497287049583,-5.877060205168691
1747,Madagascar,1996,62.9294631495684,1310.0,0.0,6.0973580022050795,2.15420447648967
1748,Maldives,1996,26.6666666666667,280.0,0.0,0.0111959054925396,7.8586469273005495
1749,Middle East & North Africa,1996,32.726730653602,1153349.44297984,0.00146735513050755,0.0667351637474814,4.7260733856682595
1750,Mexico,1996,54.6876205663726,326080.0,0.00896734937456461,0.128320216726299,6.773258694450459
1751,Marshall Islands,1996,66.6666666666667,90.0,,0.0,-10.3029467706811
1752,Middle income,1996,36.7162187999467,9321625.44350443,0.17452280786590302,0.7415791908485719,4.98911630561487
1753,North Macedonia,1996,50.727487219819096,10110.0,0.0711428300061946,0.201223133274155,1.18510388873231
1754,Mali,1996,30.036305821224605,490.0,0.0,5.62076488698422,7.05578540412266
1755,Malta,1996,34.375,2320.0,0.0,0.0,3.7773357615832994
1756,Myanmar,1996,16.0724668727239,7310.0,,,6.4427153475931105
1757,Middle East & North Africa (excluding high income),1996,24.6834730458564,712529.299671747,0.0031034437648973802,0.13906272813402898,6.10142653942584
1758,Montenegro,1996,,0.0,,,
1759,Mongolia,1996,76.2564690131054,8690.0,0.9429845928461831,1.34073240227304,2.23509384359343
1760,Northern Mariana Islands,1996,8.69565217391304,,,,
1761,Mozambique,1996,46.509321193316204,1160.0,0.008198382254732609,14.4599129579841,11.202519603498
1762,Mauritania,1996,38.5660230911031,1060.0,0.0,1.7045979351205,5.81882663411955
1763,Mauritius,1996,50.7389162561576,1610.0,0.0,0.0139351478637998,5.587843899491559
1764,Malawi,1996,46.457361052185,910.0,0.0347769578371764,10.6060148842201,7.31668151119231
